"stcounty_fips","state_name","county_name","acs_year","med_age","total_pop","med_grossRent","med_hhic","perc_white","perc_black","perc_hispanic","perc_other","edu_percentPop","election_year","DEM","REP","total_votes"
17013,"Illinois","Calhoun County",2020,46.8,4782,546,0.1661,0.969050606,0.006064408,0.012756169,0.014010874,0.230865747,2020,677,2046,2723
17015,"Illinois","Carroll County",2020,48,14398,621,0.6511,0.954090846,0.021114044,0.037921934,0.005417419,0.212321156,2020,2748,5105,7853
17017,"Illinois","Cass County",2020,39.4,12324,627,0.5068,0.882343395,0.042031808,0.192145407,0.008438819,0.159039273,2020,1615,3625,5240
17019,"Illinois","Champaign County",2020,30.4,210006,873,8.3059,0.707613116,0.134453301,0.060807786,0.110625411,0.310933973,2020,57067,35285,92352
17021,"Illinois","Christian County",2020,43.7,32705,677,1.3977,0.964164501,0.015410488,0.01614432,0.012047088,0.203485706,2020,4335,11563,15898
17023,"Illinois","Clark County",2020,41.9,15602,697,0.6726,0.969939751,0.005319831,0.015703115,0.004166133,0.249967953,2020,1993,6226,8219
17025,"Illinois","Clay County",2020,42.1,13217,625,0.5607,0.962169933,0.004388288,0.002496784,0.007944314,0.194900507,2020,1129,5629,6758
17027,"Illinois","Clinton County",2020,40.6,37549,777,1.4596,0.932568111,0.032357719,0.031665291,0.007456923,0.261178726,2020,4493,14304,18797
17029,"Illinois","Coles County",2020,36.6,51065,678,2.0972,0.924742975,0.039459512,0.026848135,0.013492607,0.239929502,2020,8067,14037,22104
17031,"Illinois","Cook County",2020,37,5169517,1160,199.1474,0.543997244,0.232567182,0.253105271,0.078177903,0.323334269,2020,1725973,558269,2284242
17033,"Illinois","Crawford County",2020,42.2,18833,650,0.7704,0.927573939,0.058142622,0.022832263,0.00153985,0.246960123,2020,2202,7043,9245
17035,"Illinois","Cumberland County",2020,42.2,10787,589,0.4229,0.967738945,0.001019746,0.009548531,0.002317605,0.226569018,2020,1142,4601,5743
17037,"Illinois","DeKalb County",2020,31.3,104588,917,3.8616,0.827647531,0.074989483,0.114229166,0.02307148,0.252600681,2020,24643,21905,46548
17039,"Illinois","De Witt County",2020,44.2,15764,686,0.6732,0.96669627,0.009515351,0.028228876,0.000317178,0.204199442,2020,2191,5632,7823
17041,"Illinois","Douglas County",2020,38.2,19551,734,0.76,0.947419569,0.009257838,0.073244335,0.012275587,0.196562836,2020,2335,6227,8562
17043,"Illinois","DuPage County",2020,39.5,926005,1365,34.4314,0.74555213,0.04918332,0.143342639,0.124080324,0.39531536,2020,281222,193611,474833
17045,"Illinois","Edgar County",2020,45.8,17272,653,0.7851,0.970761927,0.009147754,0.012563687,0.007121352,0.216072256,2020,1887,6193,8080
17047,"Illinois","Edwards County",2020,44.1,6431,609,0.2756,0.968900638,0.004353911,0.013683719,0.007152853,0.224070907,2020,488,2833,3321
17049,"Illinois","Effingham County",2020,39.5,34151,654,1.3856,0.966706685,0.006910486,0.021170683,0.005036456,0.259582443,2020,3716,15006,18722
17051,"Illinois","Fayette County",2020,42,21418,610,0.7918,0.937435802,0.044075077,0.017928845,0.008637595,0.173638995,2020,1826,8055,9881
17053,"Illinois","Ford County",2020,43.2,13155,645,0.5824,0.941011022,0.010870391,0.035423793,0.012238693,0.223565184,2020,1754,5048,6802
17055,"Illinois","Franklin County",2020,43,38688,645,1.6207,0.966061828,0.006797974,0.017498966,0.007366625,0.200630687,2020,4760,13622,18382
17057,"Illinois","Fulton County",2020,43.9,34654,650,1.4072,0.93489929,0.037109713,0.03076124,0.00655047,0.20788365,2020,6503,9867,16370
17059,"Illinois","Gallatin County",2020,45.9,4983,460,0.2274,0.961669677,0.003612282,0.010836845,0.001204094,0.155127433,2020,622,2019,2641
17061,"Illinois","Greene County",2020,42.5,12988,607,0.4984,0.96789344,0.015013859,0.012011087,0.001462889,0.18039729,2020,1349,4770,6119
17063,"Illinois","Grundy County",2020,38.1,50798,987,2.0071,0.928973582,0.012441435,0.101933147,0.009212961,0.232765069,2020,9626,16523,26149
17065,"Illinois","Hamilton County",2020,44.3,8151,660,0.3366,0.967120599,0.003189793,0.015090173,0.010428168,0.22451233,2020,824,3432,4256
17067,"Illinois","Hancock County",2020,45.7,17820,652,0.7542,0.966049383,0.004826038,0.015712682,0.003367003,0.252132435,2020,2315,6906,9221
17069,"Illinois","Hardin County",2020,48.8,3890,350,0.1515,0.968380463,0.024935733,0.007712082,0.002570694,0.213367609,2020,449,1691,2140
17071,"Illinois","Henderson County",2020,50.8,6737,638,0.3028,0.971649102,0.001632774,0.018257385,0.006679531,0.210331008,2020,1187,2394,3581
17073,"Illinois","Henry County",2020,43.4,49032,692,1.9996,0.929535813,0.018294175,0.058492413,0.005812531,0.255057921,2020,9797,15300,25097
17075,"Illinois","Iroquois County",2020,44.5,27437,690,1.1845,0.9224405,0.008455735,0.07081678,0.00444655,0.178663848,2020,2908,10877,13785
17077,"Illinois","Jackson County",2020,32.1,57517,682,2.4208,0.760418659,0.149781804,0.044178243,0.039153642,0.26913782,2020,11181,10890,22071
17079,"Illinois","Jasper County",2020,44.1,9547,645,0.3791,0.972871059,0.003561328,0.006284697,0.001361684,0.254215984,2020,1007,4494,5501
17081,"Illinois","Jefferson County",2020,41.2,37774,717,1.4792,0.86286864,0.078678456,0.028299889,0.014136708,0.215915709,2020,4608,12476,17084
17083,"Illinois","Jersey County",2020,43,21776,632,0.8158,0.963400073,0.004500367,0.014649155,0.00413299,0.256566863,2020,2961,8712,11673
17085,"Illinois","Jo Daviess County",2020,50.4,21429,699,1.0069,0.967380652,0.005553222,0.030892715,0.009473144,0.272714546,2020,5109,7166,12275
17087,"Illinois","Johnson County",2020,43.8,12391,637,0.4174,0.880074247,0.105237673,0.030828827,0.004842224,0.191994189,2020,1281,5059,6340
17089,"Illinois","Kane County",2020,37.7,531756,1187,18.1845,0.710154657,0.053983406,0.319509324,0.045549086,0.276675769,2020,130166,96775,226941
17091,"Illinois","Kankakee County",2020,38.2,109924,906,4.0297,0.780639351,0.149239475,0.106264328,0.010325316,0.198655435,2020,20271,28532,48803
17093,"Illinois","Kendall County",2020,35.5,127583,1487,4.1398,0.784947838,0.079203342,0.193889468,0.034808713,0.296614753,2020,33168,29492,62660
17095,"Illinois","Knox County",2020,42,50052,623,2.0428,0.856968752,0.090725645,0.05979781,0.013485975,0.213937505,2020,10703,12009,22712
17097,"Illinois","Lake County",2020,38.5,699682,1216,24.8684,0.727131754,0.067636441,0.219382519,0.084718486,0.344785202,2020,204032,123594,327626
17099,"Illinois","LaSalle County",2020,42.1,108998,785,4.5089,0.913613094,0.027174811,0.098634837,0.00944054,0.206389108,2020,22442,30113,52555
17101,"Illinois","Lawrence County",2020,41.6,15830,717,0.6166,0.870120025,0.096146557,0.028174352,0.003600758,0.201895136,2020,1419,4886,6305
17103,"Illinois","Lee County",2020,43.5,34204,671,1.3634,0.897994387,0.053239387,0.064086072,0.008829377,0.219974272,2020,6407,9630,16037
17105,"Illinois","Livingston County",2020,41.6,35757,745,1.4366,0.917414772,0.039153173,0.047738904,0.008054367,0.175965545,2020,4615,12208,16823
17107,"Illinois","Logan County",2020,40,28818,714,1.0958,0.886980359,0.07401624,0.034596433,0.006037893,0.201089597,2020,3840,9136,12976
17109,"Illinois","McDonough County",2020,33.7,30107,714,1.1573,0.893712426,0.048991929,0.028564786,0.024346497,0.259408111,2020,4992,7027,12019
17111,"Illinois","McHenry County",2020,40.2,307291,1200,11.3269,0.906879798,0.014546472,0.134133444,0.027856332,0.301723773,2020,78154,82260,160414
17113,"Illinois","McLean County",2020,33.3,172164,842,6.6225,0.826926651,0.083031296,0.050475128,0.053751075,0.321367998,2020,43933,40502,84435
17115,"Illinois","Macon County",2020,41.1,104688,690,4.381,0.772438102,0.158384915,0.023412425,0.014032172,0.224142213,2020,19847,28589,48436
17117,"Illinois","Macoupin County",2020,43.9,45243,727,1.8577,0.963707093,0.009924187,0.01264284,0.007050814,0.204119974,2020,7365,16153,23518
17119,"Illinois","Madison County",2020,40.3,264403,835,10.8429,0.866756429,0.086939256,0.033604006,0.011467343,0.269891038,2020,57836,76031,133867
17121,"Illinois","Marion County",2020,42.4,37524,639,1.6126,0.917519454,0.034191451,0.021186441,0.007222045,0.1986462,2020,4524,12678,17202
17123,"Illinois","Marshall County",2020,46.4,11562,661,0.4922,0.962895693,0.003546099,0.030185089,0.001556824,0.206884622,2020,2005,4197,6202
17125,"Illinois","Mason County",2020,45.4,13486,655,0.5917,0.970562064,0.004374907,0.011641703,0.003485096,0.198724603,2020,1985,4654,6639
17127,"Illinois","Massac County",2020,43.7,14041,719,0.5619,0.905063742,0.055337939,0.030339719,0.0024927,0.190014956,2020,1725,4997,6722
17129,"Illinois","Menard County",2020,43.4,12261,750,0.5211,0.968681184,0.006361634,0.015577848,0.005219803,0.249245575,2020,2022,4764,6786
17131,"Illinois","Mercer County",2020,44.8,15503,688,0.6477,0.963877959,0.004515255,0.025414436,0.005224795,0.20034832,2020,3280,5418,8698
17133,"Illinois","Monroe County",2020,42.3,34444,846,1.3576,0.974625479,0.00264197,0.015967948,0.011758216,0.325049355,2020,6569,14142,20711
17135,"Illinois","Montgomery County",2020,43,28598,628,1.1619,0.939331422,0.036680887,0.018148122,0.003846423,0.196202532,2020,3905,9544,13449
17137,"Illinois","Morgan County",2020,40.9,34012,684,1.356,0.890391626,0.069093261,0.025814418,0.00911443,0.192784899,2020,5076,9950,15026
17139,"Illinois","Moultrie County",2020,40.6,14557,695,0.6043,0.973277461,0.008312152,0.015044309,0.004671292,0.204369032,2020,1662,4964,6626
17141,"Illinois","Ogle County",2020,42.5,50793,763,2.0967,0.925836237,0.010414821,0.103518201,0.007855413,0.231331089,2020,9428,16248,25676
17143,"Illinois","Peoria County",2020,37.6,181111,813,7.3519,0.720226822,0.177261458,0.049356472,0.04493377,0.272876855,2020,43578,38252,81830
17145,"Illinois","Perry County",2020,41.9,21092,593,0.8504,0.874976294,0.085482647,0.031575953,0.006779822,0.168642139,2020,2612,7313,9925
17147,"Illinois","Piatt County",2020,42.1,16412,865,0.6755,0.967401901,0.011028516,0.014075067,0.005849379,0.295637339,2020,3329,6248,9577
17149,"Illinois","Pike County",2020,42.2,15571,554,0.6258,0.964806371,0.009055295,0.013037056,0.011559951,0.169545951,2020,1484,6332,7816
17151,"Illinois","Pope County",2020,56.8,4177,325,0.1618,0.924347618,0.057218099,0.029925784,0.00837922,0.187694518,2020,433,1722,2155
17153,"Illinois","Pulaski County",2020,45.5,5414,518,0.205,0.657369782,0.305688955,0.024381234,0.002401182,0.146472109,2020,891,1699,2590
17155,"Illinois","Putnam County",2020,47.3,5720,682,0.2435,0.96048951,0.005769231,0.058216783,0.01013986,0.226748252,2020,1338,1993,3331
17157,"Illinois","Randolph County",2020,42.2,31973,674,1.2047,0.86460451,0.105651644,0.032277234,0.006317831,0.154255153,2020,3592,11076,14668
17159,"Illinois","Richland County",2020,42.5,15677,569,0.6527,0.957517382,0.006378771,0.017350258,0.008675129,0.262295082,2020,1830,6089,7919
17161,"Illinois","Rock Island County",2020,40.1,142801,753,6.0607,0.785127555,0.104901226,0.130601326,0.030391944,0.235838685,2020,36691,28603,65294
17163,"Illinois","St. Clair County",2020,39.1,261186,881,10.4631,0.631791137,0.298385059,0.042211298,0.016306387,0.268708889,2020,68325,57150,125475
17165,"Illinois","Saline County",2020,42.2,23735,664,1.014,0.927617443,0.021950706,0.017611123,0.010069518,0.236949652,2020,2789,8103,10892
17167,"Illinois","Sangamon County",2020,40.6,195963,829,8.4093,0.812071667,0.12726382,0.023586085,0.022340952,0.295867077,2020,48917,53485,102402
17169,"Illinois","Schuyler County",2020,48,6897,766,0.273,0.933739307,0.051906626,0.008554444,0.001739887,0.234739742,2020,1068,2773,3841
17171,"Illinois","Scott County",2020,45,4982,538,0.1973,0.971898836,0.004215175,0.011641911,0.012043356,0.212364512,2020,572,2114,2686
17173,"Illinois","Shelby County",2020,45.1,21623,707,0.9158,0.978495121,0.00642834,0.011145539,0.004115988,0.199972252,2020,2504,9426,11930
17175,"Illinois","Stark County",2020,45.1,5393,672,0.2304,0.96291489,0.005933618,0.019655108,0.009827554,0.203597256,2020,815,2004,2819
17177,"Illinois","Stephenson County",2020,45.5,44683,671,1.9741,0.845466956,0.09558445,0.04158181,0.009914285,0.221001276,2020,9055,12521,21576
17179,"Illinois","Tazewell County",2020,41.3,132524,751,5.3997,0.954030968,0.011673357,0.024154115,0.012797682,0.260911231,2020,24819,42513,67332
17181,"Illinois","Union County",2020,43.8,16829,639,0.6813,0.934814903,0.0134292,0.052766059,0.00576386,0.22669202,2020,2579,6161,8740
17183,"Illinois","Vermilion County",2020,40.8,76704,683,3.1013,0.81718033,0.14207864,0.051574885,0.011850751,0.182102628,2020,10323,20725,31048
17185,"Illinois","Wabash County",2020,44.3,11390,664,0.478,0.956277436,0.001843723,0.02238806,0.018349429,0.264179104,2020,1253,4237,5490
17187,"Illinois","Warren County",2020,39.8,16981,608,0.6789,0.87827572,0.040339203,0.097579648,0.023261292,0.200636005,2020,3090,4676,7766
17189,"Illinois","Washington County",2020,44.5,13967,723,0.602,0.968210783,0.006515358,0.014534259,0.009379251,0.267630844,2020,1641,6115,7756
17191,"Illinois","Wayne County",2020,43.6,16309,577,0.7114,0.97038445,0.009320007,0.015696854,0.003740266,0.218284383,2020,1187,7176,8363
17193,"Illinois","White County",2020,44.8,13712,560,0.604,0.971411902,0.008751459,0.015096266,0.005032089,0.236945741,2020,1517,5791,7308
17195,"Illinois","Whiteside County",2020,43.6,55583,711,2.3225,0.931795693,0.012881636,0.122501484,0.00953529,0.205278592,2020,12253,14527,26780
17197,"Illinois","Will County",2020,38.1,689704,1183,23.2395,0.720220558,0.113012249,0.177190505,0.060106944,0.286338777,2020,183915,155116,339031
17199,"Illinois","Williamson County",2020,41,66929,725,2.7937,0.903434983,0.039370079,0.02699876,0.014403323,0.259110401,2020,10206,22801,33007
17201,"Illinois","Winnebago County",2020,39.8,283635,817,11.5768,0.767743755,0.132712818,0.130907681,0.028868088,0.22167222,2020,64056,60861,124917
17203,"Illinois","Woodford County",2020,40.3,38503,754,1.4652,0.966548061,0.006051477,0.018725814,0.005661896,0.302184245,2020,6160,14799,20959
18001,"Indiana","Adams County",2020,33.2,35544,640,1.2512,0.954141346,0.009903219,0.045746117,0.003516768,0.148857754,2020,3236,10686,13922
18003,"Indiana","Allen County",2020,36,375520,789,14.7043,0.775436728,0.11346666,0.076363443,0.044154772,0.259874308,2020,73189,92083,165272
18005,"Indiana","Bartholomew County",2020,38,83280,940,3.1772,0.836227185,0.018467819,0.072262248,0.080247358,0.290117675,2020,12934,22410,35344
18007,"Indiana","Benton County",2020,40.8,8695,721,0.3435,0.968947671,0.005750431,0.05439908,0.00253019,0.176883266,2020,1009,3007,4016
18009,"Indiana","Blackford County",2020,44.5,11926,635,0.5105,0.970736207,0.004360221,0.017357035,0.005701828,0.159064229,2020,1376,3841,5217
18011,"Indiana","Boone County",2020,38.1,66875,1044,2.5822,0.918818692,0.0176,0.031521495,0.032837383,0.392149533,2020,15244,22351,37595
18013,"Indiana","Brown County",2020,49.3,15093,822,0.6372,0.96574571,0.012191082,0.018021599,0.002716491,0.285894123,2020,3036,5777,8813
18015,"Indiana","Carroll County",2020,43.2,20137,710,0.8123,0.956349009,0.00576054,0.043055073,0.003625168,0.17832845,2020,2224,7086,9310
18017,"Indiana","Cass County",2020,40.6,37727,660,1.495,0.837490391,0.011742254,0.156969809,0.020065205,0.161157792,2020,4304,10552,14856
18019,"Indiana","Clark County",2020,39.1,117410,868,4.5024,0.87013883,0.063095137,0.054935695,0.010646453,0.21638702,2020,23093,33668,56761
18021,"Indiana","Clay County",2020,42.1,26231,717,1.0454,0.967519347,0.005756548,0.014982273,0.00430788,0.203385307,2020,2552,9499,12051
18023,"Indiana","Clinton County",2020,37.6,32186,752,1.2144,0.903995526,0.005747841,0.160753122,0.003759398,0.156310197,2020,3361,9334,12695
18025,"Indiana","Crawford County",2020,42.7,10582,663,0.4117,0.968531469,0.003780004,0.015970516,0.002929503,0.122188622,2020,1355,3483,4838
18027,"Indiana","Daviess County",2020,34.4,33277,683,1.1354,0.926796286,0.017158999,0.053400246,0.002524266,0.150945097,2020,2169,9576,11745
18029,"Indiana","Dearborn County",2020,42.6,49612,740,1.9279,0.973010562,0.006994276,0.013444328,0.006873337,0.240123357,2020,5446,19528,24974
18031,"Indiana","Decatur County",2020,39.6,26587,777,1.0241,0.958889683,0.001466882,0.020686802,0.020085004,0.191597397,2020,2439,9575,12014
18033,"Indiana","DeKalb County",2020,38.5,43193,707,1.6904,0.969925682,0.003820063,0.028708356,0.004977658,0.184636399,2020,4966,14237,19203
18035,"Indiana","Delaware County",2020,35.7,114461,725,4.6632,0.878037061,0.06797075,0.025100252,0.016127764,0.213618612,2020,20474,26827,47301
18037,"Indiana","Dubois County",2020,40.3,42534,646,1.6691,0.935769032,0.011825833,0.079465839,0.009897964,0.251822072,2020,6292,15033,21325
18039,"Indiana","Elkhart County",2020,35.6,205184,820,7.2362,0.852839403,0.053152293,0.16248343,0.012583827,0.169769573,2020,26108,46972,73080
18041,"Indiana","Fayette County",2020,42.9,23068,701,0.9686,0.949367089,0.026053407,0.012874978,0.002340905,0.155019941,2020,2237,7755,9992
18043,"Indiana","Floyd County",2020,39.9,77879,812,2.9264,0.896737246,0.051631377,0.034206911,0.013816305,0.272255679,2020,17511,23400,40911
18045,"Indiana","Fountain County",2020,43,16456,691,0.6982,0.97429509,0.003949927,0.025947982,0.006988333,0.160367039,2020,1629,6154,7783
18047,"Indiana","Franklin County",2020,42,22750,634,0.8867,0.971912088,0.001406593,0.011736264,0.003912088,0.19767033,2020,2137,9691,11828
18049,"Indiana","Fulton County",2020,41.6,20069,691,0.784,0.936369525,0.006726793,0.052817779,0.004085904,0.153470527,2020,2280,6694,8974
18051,"Indiana","Gibson County",2020,40.6,33711,691,1.3551,0.938833022,0.023286168,0.0168491,0.00379698,0.205778529,2020,4023,11817,15840
18053,"Indiana","Grant County",2020,40.2,66055,704,2.6896,0.872273106,0.072242828,0.044478086,0.011672091,0.183922489,2020,8015,18543,26558
18055,"Indiana","Greene County",2020,43.1,32174,625,1.2988,0.971809536,0.00341891,0.016504009,0.002299994,0.186392739,2020,3389,11103,14492
18057,"Indiana","Hamilton County",2020,37.6,330455,1188,12.3066,0.859990014,0.039094582,0.041342997,0.062429075,0.435139429,2020,88390,101587,189977
18059,"Indiana","Hancock County",2020,40.1,76614,919,2.9627,0.935729762,0.027253505,0.025204271,0.009149764,0.283133631,2020,12895,28996,41891
18061,"Indiana","Harrison County",2020,42.6,40164,784,1.4534,0.963300468,0.005452644,0.020042824,0.006498357,0.190767852,2020,5343,14565,19908
18063,"Indiana","Hendricks County",2020,37.9,166806,1097,6.0307,0.856515953,0.071831948,0.040951764,0.030760284,0.317824299,2020,32604,53802,86406
18065,"Indiana","Henry County",2020,42,48158,697,1.8387,0.945408862,0.025623988,0.019020723,0.00612567,0.181091407,2020,5544,15043,20587
18067,"Indiana","Howard County",2020,41.4,82486,743,3.4632,0.865577189,0.081383508,0.034878646,0.019082026,0.209090027,2020,13303,26449,39752
18069,"Indiana","Huntington County",2020,41.4,36351,697,1.479,0.954691755,0.009435779,0.024896151,0.010866276,0.209457787,2020,4255,13147,17402
18071,"Indiana","Jackson County",2020,39.2,44077,780,1.6923,0.894412052,0.013521791,0.07346235,0.027497334,0.178415046,2020,4302,14555,18857
18073,"Indiana","Jasper County",2020,40.5,33433,786,1.2676,0.923219573,0.008793707,0.061316663,0.002572309,0.162713487,2020,3798,11383,15181
18075,"Indiana","Jay County",2020,40.2,20697,685,0.8293,0.964535923,0.003092236,0.032178577,0.009518288,0.14461033,2020,1926,6361,8287
